,Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
0,791.4400024414062,795.6799926757812,789.760009765625,789.760009765625,46.87725553964968,795.406525736917,775.179522675915,762.677733968099,-2.69000244140625,0,787.1799926757812
1,789.8699951171875,792.6699829101562,785.6400146484375,787.1799926757812,44.57554045926699,794.6230463977612,775.4171557452194,763.0022671960154,6.260009765625,1,793.4400024414062
2,787.1799926757812,794.02001953125,786.260009765625,793.4400024414062,50.84938807494323,794.510375544775,775.7740437986092,763.4054160072127,7.01995849609375,1,801.5999755859375
3,794.5800170898438,801.8599853515625,794.5800170898438,801.5999755859375,57.55896861777272,795.1855755486953,776.2854483884573,763.9113042135534,4.3699951171875,1,805.0399780273438
4,800.6699829101562,805.77001953125,800.6699829101562,805.0399780273438,60.02387473947724,796.1240900704713,776.8548450149699,764.4560548600937,-0.80999755859375,0,803.3300170898438
5,804.1400146484375,806.77001953125,800.780029296875,803.3300170898438,58.22293488314821,796.810368834221,777.3791058481357,764.970941777044,-12.2099609375,0,790.3400268554688
6,802.5499877929688,802.5499877929688,788.5499877929688,790.3400268554688,46.79515363818968,796.1941457886255,777.6357577492711,765.3069561489438,0.83001708984375,1,790.4299926757812
7,789.5999755859375,791.4500122070312,784.1699829101562,790.4299926757812,46.87253188531207,795.6451788254975,777.8891089359346,765.6397115996303,-8.4000244140625,0,779.6199951171875
8,788.02001953125,788.02001953125,775.9299926757812,779.6199951171875,39.48053180595215,794.1189708532775,777.9233839098207,765.8248809177437,-4.05999755859375,0,777.27001953125
9,781.3300170898438,783.530029296875,776.3499755859375,777.27001953125,38.081714426437074,792.5143088226082,777.9104460013342,765.9764721576577,-0.34002685546875,0,779.4299926757812
10,779.77001953125,783.9500122070312,775.1099853515625,779.4299926757812,40.169328087272135,791.2681834752914,777.9405360344915,766.1546644824011,-0.70001220703125,0,778.6699829101562
11,779.3699951171875,781.4199829101562,773.9600219726562,778.6699829101562,39.66516102024384,790.0683548500405,777.954980527079,766.3204302893913,0.01995849609375,1,779.3499755859375
12,779.3300170898438,782.4000244140625,775.8200073242188,779.3499755859375,40.38246331359123,789.0475568248878,777.9826041916109,766.493007048286,7.8900146484375,1,788.7000122070312
13,780.8099975585938,788.9099731445312,780.4000244140625,788.7000122070312,49.26808149975469,789.0144573374729,778.1948300929063,766.787139566945,-9.65997314453125,0,781.1500244140625
14,790.8099975585938,792.239990234375,780.7999877929688,781.1500244140625,43.64075588762507,788.2654637257195,778.2533487923351,766.9773764523374,-2.28997802734375,0,782.9400024414062
15,785.22998046875,785.22998046875,777.969970703125,782.9400024414062,45.22983357103129,787.7582769367373,778.346153815089,767.1888019621264,5.35003662109375,1,789.0900268554688
16,783.739990234375,791.5499877929688,783.739990234375,789.0900268554688,50.38008410667082,787.8851102623307,778.5589037762846,767.4788844110449,-14.550048828125,0,770.7899780273438
17,785.3400268554688,785.3400268554688,767.280029296875,770.7899780273438,38.76005302088496,786.2570024304272,778.4050636624443,767.5227399556317,-9.8800048828125,0,761.3900146484375
18,771.27001953125,774.27001953125,761.3900146484375,761.3900146484375,34.394185373243296,783.8887178797614,778.0681319988005,767.4415118058675,1.25,1,762.6099853515625
19,761.3599853515625,768.8800048828125,758.9099731445312,762.6099853515625,35.405917177825955,781.8621719246948,777.7620300849937,767.377518077996,-1.5400390625,0,762.6699829101562
